data_size,batch_size,layers,eochs,max,mcc,avg,iterations,regularization,learning,rate
500,3,6,8,0.116,0.001,5,0.01,
500,1,6,8,0.117,0.001,5,0.01,
500,10,6,8,0.0953,0.001,5,0.01,
